OBJECTID,CALL,LICENSEE,ULS_ID,Shape__Area,Shape__Length
1120,KNKN722,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER MISSOURI, LLC",12120,21858637443,701985.6991
1121,KNKN723,"NEW CINGULAR WIRELESS PCS, LLC",13021,28579172681,727269.0313
1122,KNKN724,"ALLTEL COMMUNICATIONS, LLC",11733,7266048115,392955.5967
1123,KNKN725,"NEW CINGULAR WIRELESS PCS, LLC",12393,25673816893,664061.0827
1124,KNKN726,MISSOURI RSA 11/12 LP,13009,30168793625,729373.5436
1125,KNKN727,"NEW CINGULAR WIRELESS PCS, LLC",11542,57573973252,1761199.915
1126,KNKN728,"NEW CINGULAR WIRELESS PCS, LLC",12544,47749063691,1852241.482
1127,KNKN729,"RCC MINNESOTA, INC.",12747,73866450607,1766782.604
1128,KNKN730,TEXAS RSA 7B1 LP,13379,18129622512,584641.542
1129,KNKN731,TEXAS RSA 7B2 LP,11809,7421221725,325742.4533
1130,KNKN732,"TEXAS RSA 7B3, L.P. D/B/A PEOPLES WIRELESS SERVICES",11703,6001102760,296855.1805
1131,KNKN733,"ETEX COMMUNICATIONS, LP",12727,17631730145,509495.5873
1132,KNKN734,"NEW CINGULAR WIRELESS PCS, LLC",12010,6655393204,307243.6396
1133,KNKN735,"ALLTEL COMMUNICATIONS WIRELESS, INC.",11732,18342965699,573548.7237
1134,KNKN736,"ALLTEL COMMUNICATIONS, LLC",11975,28561307748,728597.5867
1135,KNKN737,CELLCO PARTNERSHIP,12184,31534920242,923090.3023
1136,KNKN738,"NEW CINGULAR WIRELESS PCS, LLC",13217,18996158391,624418.4046
1137,KNKN739,"NEW CINGULAR WIRELESS PCS, LLC",12413,36766080303,930607.4455
1138,KNKN740,"NEW CINGULAR WIRELESS PCS, LLC",12168,9573299085,366032.3332
1139,KNKN741,"NEW CINGULAR WIRELESS PCS, LLC",11541,29273867085,789879.1982
1140,KNKN742,VERIZON WIRELESS TENNESSEE PARTNERSHIP,13364,19919679303,594862.5109
1141,KNKN743,VERIZON WIRELESS TENNESSEE PARTNERSHIP,12438,54512950996,1271283.718
1142,KNKN744,VERIZON WIRELESS OF THE EAST LP,12955,23755194436,664499.6477
1143,KNKN745,WWC LICENSE LLC,13135,21038729897,772834.8231
1144,KNKN746,VERIZON WIRELESS TENNESSEE PARTNERSHIP,13363,24587606268,669731.4107
1145,KNKN747,"UNITED STATES CELLULAR OPERATING COMPANY OF VIRGINIA RSA 3, INC.",12123,10108952229,419565.6405
1146,KNKN748,"NEW CINGULAR WIRELESS PCS, LLC",12701,39995805715,1067007.263
1147,KNKN749,"NEW CINGULAR WIRELESS PCS, LLC",12475,40974574417,927257.6114
1148,KNKN750,NEW PAR,11930,16598420004,563594.1635
1149,KNKN751,UNITED STATES CELLULAR OPERATING COMPANY LLC,12498,38123344971,790029.0472
1150,KNKN752,"ALLTEL COMMUNICATIONS, LLC",12011,24359929341,729047.9394
1151,KNKN753,"NEW CINGULAR WIRELESS PCS, LLC",12555,23689236508,708533.1945
1152,KNKN754,WWC TEXAS RSA LP,12780,41057110474,1082458.392
1153,KNKN755,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER NORTH CAROLINA, LLC",12735,21482715377,728473.0613
1154,KNKN756,"NEW CINGULAR WIRELESS PCS, LLC",13047,25396670889,757697.7728
1155,KNKN757,"CELLULAR SOUTH LICENSES, LLC",11540,22527339316,717652.3771
1156,KNKN758,"NEW CINGULAR WIRELESS PCS, LLC",11813,4138584711,235100.6617
1157,KNKN759,"NEW CINGULAR WIRELESS PCS, LLC",11525,8185424362,340875.7028
1158,KNKN760,CELLCO PARTNERSHIP,12585,23532414445,627341.1202
1159,KNKN761,"NEW CINGULAR WIRELESS PCS, LLC",12103,19772329544,748616.6966
1160,KNKN762,"NEW CINGULAR WIRELESS PCS, LLC",12025,28743959879,796985.1345
1161,KNKN763,"NEW CINGULAR WIRELESS PCS, LLC",13378,20997262151,747482.0176
1162,KNKN764,"NEW CINGULAR WIRELESS PCS, LLC",11716,21914357412,794840.0014
1163,KNKN765,GEORGIA RSA 3 LP,11788,15409186761,486828.3928
1164,KNKN766,ST. LAWRENCE SEAWAY RSA LP,12729,62485082173,1161538.932
1165,KNKN767,"ALLTEL COMMUNICATIONS, LLC",11989,15181287329,532122.8202
1166,KNKN768,CELLCO PARTNERSHIP,12610,30524208102,696617.1614
1167,KNKN769,"NEW CINGULAR WIRELESS PCS, LLC",11737,8963308772,362747.6763
1168,KNKN770,"ALLTEL COMMUNICATIONS, LLC",12608,18749939744,656556.0201
1169,KNKN771,"ALLTEL COMMUNICATIONS WIRELESS, INC.",12389,39782309937,810850.1994
1170,KNKN772,"ALLTEL COMMUNICATIONS, LLC",13389,32701148349,747151.0674
1171,KNKN773,"NEW CINGULAR WIRELESS PCS, LLC",12414,13081592834,493900.9638
1172,KNKN774,"UNITED STATES CELLULAR OPERATING COMPANY OF GREATER NORTH CAROLINA, LLC",13189,26472894587,724232.9338
1173,KNKN776,"UNITED STATES CELLULAR OPERATING COMPANY OF VIRGINIA RSA 3, INC.",12379,17444610722,560562.9827
1174,KNKN777,VERIZON WIRELESS OF THE EAST LP,13239,20321256020,603208.0543
1175,KNKN778,CELLCO PARTNERSHIP,11872,22548689123,621831.567
1176,KNKN779,"NEW CINGULAR WIRELESS PCS, LLC",11790,13539270234,464530.3603
1177,KNKN780,CELLCO PARTNERSHIP,11953,9276599483,391097.5085
1178,KNKN781,"NEW CINGULAR WIRELESS PCS, LLC",13061,24217118834,763421.6315
1179,KNKN782,"NEW CINGULAR WIRELESS PCS, LLC",13324,77034005526,1810374.121
1180,KNKN783,HARDY CELLULAR TELEPHONE COMPANY,13095,20937093691,593509.5853
1181,KNKN784,CELLCO PARTNERSHIP,11881,13969928772,582178.0826
1182,KNKN785,"ALLTEL COMMUNICATIONS OF PETERSBURG, INC.",12157,11805651698,568149.4164
1183,KNKN786,NYNEX MOBILE LP 2,11673,13045402291,449053.3393
1184,KNKN787,CELLCO PARTNERSHIP,13008,21779027410,714539.2991
1185,KNKN788,ALLTEL CENTRAL ARKANSAS CELLULAR LP,13344,36133274987,950565.1424
1186,KNKN789,"ALLTEL COMMUNICATIONS, LLC",13285,9046277429,406593.1491
1187,KNKN790,UNITED STATES CELLULAR OPERATING COMPANY OF KNOXVILLE,12434,9976340179,396600.1147
1188,KNKN791,"NEW CINGULAR WIRELESS PCS, LLC",11812,19591996285,746769.9497
1189,KNKN792,TENNESSEE RSA 3 LP,12361,40495448532,986311.0296
1190,KNKN793,"NEW CINGULAR WIRELESS PCS, LLC",12084,12892076610,638816.4882
1191,KNKN794,"ALLTEL COMMUNICATIONS, LLC",11779,3576991394,234935.9776
1192,KNKN795,KENTUCKY RSA 4 CELLULAR GENERAL PARTNERSHIP D/B/A BLUEGRASS CELLULAR,13394,24247743379,645756.5627
1193,KNKN796,ALLTEL CENTRAL ARKANSAS CELLULAR LP,12921,22047485815,670817.8529
1194,KNKN797,"ALLTEL COMMUNICATIONS, LLC",12068,25995909709,771907.5796
1195,KNKN798,ALLTEL CENTRAL ARKANSAS CELLULAR LP,11761,26046278760,701169.4512
1196,KNKN799,"ALLTEL COMMUNICATIONS, LLC",12528,10501038350,454586.0965
1197,KNKN800,CELLCO PARTNERSHIP,12568,17821286895,540785.2007
1198,KNKN801,"ALLTEL COMMUNICATIONS, LLC",12759,36422509656,953964.6401
1199,KNKN802,"ALLTEL COMMUNICATIONS OF NEBRASKA, INC.",12513,66953477616,1286455.045
1200,KNKN803,"NEW CINGULAR WIRELESS PCS, LLC",12401,24218885192,651844.3217
1201,KNKN804,ACADIANA CELLULAR GENERAL PARTNERSHIP,12189,23022380339,669237.0774
1202,KNKN805,KAPLAN TELEPHONE COMPANY,11527,7723190620,330621.1888
1203,KNKN806,CELLCO PARTNERSHIP,12655,20306739607,719265.5456
1204,KNKN807,CELLCO PARTNERSHIP,12019,14932655378,772690.4877
1205,KNKN808,"RCC MINNESOTA, INC.",13400,27910042064,717824.163
1206,KNKN809,"EAST KENTUCKY NETWORK, LLC D/B/A APPALACHIAN WIRELESS",13366,25018099188,652943.3554
1207,KNKN810,CELLCO PARTNERSHIP,13168,20832973138,654835.6508
1208,KNKN811,"ALLTEL COMMUNICATIONS, LLC",12783,20143022335,609815.9429
1209,KNKN812,NEW HAMPSHIRE RSA 2 PARTNERSHIP,13372,29594480146,751577.8132
1210,KNKN813,"ALLTEL COMMUNICATIONS, LLC",12634,19028019422,590125.5161
1211,KNKN814,CUMBERLAND CELLULAR PARTNERSHIP D/B/A BLUEGRASS CELLULAR,11985,28180297778,728442.8284
